channel_id,source,source_family,validation_split,channel_path,relative_path,ports,points,f_min_hz,f_max_hz,inventory_dominant_path,max_low_freq_start_hz,low_freq_coverage_ok,low_freq_coverage_ratio,min_frequency_points,frequency_point_count_ok,high_fmax_hz,sampled_max_sv,sampled_max_sv_freq_hz,sampled_is_passive,candidate,return_code,raw,log,stop_ns,v(p1)_min_v,v(p1)_max_v,v(p1)_finite,v(p3)_min_v,v(p3)_max_v,v(p3)_finite,tx_low_v,tx_active_v,tx_threshold_v,rx_low_v,rx_active_v,rx_threshold_v,tx_rise50_ns,rx_rise50_ns,tx_fall50_ns,rx_fall50_ns,rx_minus_tx_rise50_ps,rx_minus_tx_fall50_ps,tx_pre_response_abs_v,tx_overshoot_v,tx_undershoot_v,tx_settling_abs_v,tx_rise_threshold_crossing_count,tx_fall_threshold_crossing_count,tx_swing_v,tx_ringing_threshold_ambiguous,tx_overshoot_pct_swing,tx_undershoot_pct_swing,tx_settling_pct_swing,tx_pre_response_pct_swing,rx_pre_response_abs_v,rx_overshoot_v,rx_undershoot_v,rx_settling_abs_v,rx_rise_threshold_crossing_count,rx_fall_threshold_crossing_count,rx_swing_v,rx_ringing_threshold_ambiguous,rx_overshoot_pct_swing,rx_undershoot_pct_swing,rx_settling_pct_swing,rx_pre_response_pct_swing,finite_reasonable,last_trouble,case,rsrc_ohm,edge_ps,amplitude_v,voltage_shape_score_v,threshold_delay_confidence,threshold_delay_confidence_reasons
Ch10_35_5F3N_f2_f23c49e2,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,4,1555,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6203501152758982,45563387500.0,True,reduced_4p_dominant_delay_rc,0,results/sparam_trust_workflow_calibration_v1_smoke_cisco_2026-06-09/channels/Ch10_35_5F3N_f2_f23c49e2/ngspice_smoke/reduced_4p_dominant_delay_rc/amp0p1_edge5_r50.raw,results/sparam_trust_workflow_calibration_v1_smoke_cisco_2026-06-09/channels/Ch10_35_5F3N_f2_f23c49e2/ngspice_smoke/reduced_4p_dominant_delay_rc/amp0p1_edge5_r50.log,15.3091568587,-3.902020818784008e-18,0.05,True,-1.094353579266875e-06,7.190508961183023e-07,True,0.0,0.05,0.025,0.0,-3.740318518703117e-07,-1.8701592593515585e-07,1.0025000000000002,4.361538680787836,9.002500000000001,12.361422278894914,3359.038680787836,3358.9222788949123,0.0,0.0,3.902020818784008e-18,0.0,1,1,0.05,False,0.0,7.804041637568016e-15,0.0,0.0,0.0,7.190508961183023e-07,7.203217273965633e-07,2.147047537424883e-07,0,1,3.740318518703117e-07,False,192.24322541589834,192.58299093904998,57.402799432421865,0.0,True,,amp0p1_edge5_r50,50.0,5.0,0.1,7.203217273965633e-07,low,rx_low_swing
Ch10_35_5F3N_f2_f23c49e2,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,4,1567,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6203501152758982,45563387500.0,True,reduced_4p_dominant_delay_rc,0,results/sparam_trust_workflow_calibration_v1_smoke_cisco_2026-06-09/channels/Ch10_35_5F3N_f2_f23c49e2/ngspice_smoke/reduced_4p_dominant_delay_rc/amp0p5_edge5_ideal.raw,results/sparam_trust_workflow_calibration_v1_smoke_cisco_2026-06-09/channels/Ch10_35_5F3N_f2_f23c49e2/ngspice_smoke/reduced_4p_dominant_delay_rc/amp0p5_edge5_ideal.log,15.3091568587,0.0,0.5,True,-1.106034283990387e-05,7.275834657411488e-06,True,0.0,0.5,0.25,0.0,-3.744808904557157e-06,-1.8724044522785785e-06,1.0025000000000002,4.361967700382728,9.002500000000001,12.362245761441198,3359.4677003827273,3359.7457614411974,0.0,0.0,0.0,0.0,1,1,0.5,False,0.0,0.0,0.0,0.0,0.0,7.275834657411488e-06,7.315533935346713e-06,2.148294663292455e-06,0,1,3.744808904557157e-06,False,194.2912133261949,195.3513282465294,57.36727074853242,0.0,True,,amp0p5_edge5_ideal,ideal,5.0,0.5,7.315533935346713e-06,low,rx_low_swing
Ch10_35_5F3N_f2_f23c49e2,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,4,1563,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6203501152758982,45563387500.0,True,reduced_4p_dominant_delay_rc,0,results/sparam_trust_workflow_calibration_v1_smoke_cisco_2026-06-09/channels/Ch10_35_5F3N_f2_f23c49e2/ngspice_smoke/reduced_4p_dominant_delay_rc/amp0p5_edge5_r50.raw,results/sparam_trust_workflow_calibration_v1_smoke_cisco_2026-06-09/channels/Ch10_35_5F3N_f2_f23c49e2/ngspice_smoke/reduced_4p_dominant_delay_rc/amp0p5_edge5_r50.log,15.3091568587,-1.090661133457614e-17,0.25,True,-5.529199398584742e-06,3.640565016301564e-06,True,0.0,0.25,0.125,0.0,-1.871427399549071e-06,-9.357136997745355e-07,1.0025000000000002,4.362453053181761,9.002500000000001,12.362369831390536,3359.953053181761,3359.869831390536,0.0,0.0,1.090661133457614e-17,0.0,1,1,0.25,False,0.0,4.3626445338304555e-15,0.0,0.0,0.0,3.640565016301564e-06,3.657771999035671e-06,1.0742610223960846e-06,0,1,1.871427399549071e-06,False,194.53413032099323,195.45358798941533,57.40329668438822,0.0,True,,amp0p5_edge5_r50,50.0,5.0,0.5,3.657771999035671e-06,low,rx_low_swing
Ch10_35_5F3N_f2_f23c49e2,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,4,1622,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6203501152758982,45563387500.0,True,reduced_4p_dominant_delay_rc_reflect,0,results/sparam_trust_workflow_calibration_v1_smoke_cisco_2026-06-09/channels/Ch10_35_5F3N_f2_f23c49e2/ngspice_smoke/reduced_4p_dominant_delay_rc_reflect/amp1p5_edge5_ideal.raw,results/sparam_trust_workflow_calibration_v1_smoke_cisco_2026-06-09/channels/Ch10_35_5F3N_f2_f23c49e2/ngspice_smoke/reduced_4p_dominant_delay_rc_reflect/amp1p5_edge5_ideal.log,15.3091568587,0.0,1.5,True,-3.414353278733966e-05,2.314788257624478e-05,True,0.0,1.5,0.75,0.0,-1.096196026211926e-05,-5.48098013105963e-06,1.0025000000000002,4.363015416354428,9.002500000000001,12.362776100106794,3360.5154163544285,3360.2761001067943,0.0,0.0,0.0,0.0,1,1,1.5,False,0.0,0.0,0.0,0.0,0.0,2.314788257624478e-05,2.31815725252204e-05,6.14680313126896e-06,0,1,1.096196026211926e-05,False,211.16553994668135,211.4728750233468,56.07394101317976,0.0,True,,amp1p5_edge5_ideal,ideal,5.0,1.5,2.31815725252204e-05,low,rx_low_swing
Ch10_35_5F3N_f2_f23c49e2,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,4,1593,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6203501152758982,45563387500.0,True,reduced_4p_dominant_delay_rc_reflect,0,results/sparam_trust_workflow_calibration_v1_smoke_cisco_2026-06-09/channels/Ch10_35_5F3N_f2_f23c49e2/ngspice_smoke/reduced_4p_dominant_delay_rc_reflect/amp1p5_edge50_ideal.raw,results/sparam_trust_workflow_calibration_v1_smoke_cisco_2026-06-09/channels/Ch10_35_5F3N_f2_f23c49e2/ngspice_smoke/reduced_4p_dominant_delay_rc_reflect/amp1p5_edge50_ideal.log,15.3091568587,0.0,1.5,True,-3.293037095471508e-05,2.186342246560959e-05,True,0.0,1.5,0.75,0.0,-1.0949151421327525e-05,-5.474575710663762e-06,1.025,4.385873769788314,9.025,12.385554533781455,3360.873769788314,3360.5545337814556,0.0,0.0,0.0,0.0,1,1,1.5,False,0.0,0.0,0.0,0.0,0.0,2.186342246560959e-05,2.1981219533387554e-05,6.132147981218508e-06,0,1,1.0949151421327525e-05,False,199.68143305628675,200.75728873902497,56.00569163080419,0.0,True,,amp1p5_edge50_ideal,ideal,50.0,1.5,2.1981219533387554e-05,low,rx_low_swing
Ch10_35_5F3N_f2_f23c49e2,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,4,1581,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6203501152758982,45563387500.0,True,reduced_4p_dominant_delay_rc_reflect,0,results/sparam_trust_workflow_calibration_v1_smoke_cisco_2026-06-09/channels/Ch10_35_5F3N_f2_f23c49e2/ngspice_smoke/reduced_4p_dominant_delay_rc_reflect/amp1p5_edge500_ideal.raw,results/sparam_trust_workflow_calibration_v1_smoke_cisco_2026-06-09/channels/Ch10_35_5F3N_f2_f23c49e2/ngspice_smoke/reduced_4p_dominant_delay_rc_reflect/amp1p5_edge500_ideal.log,15.3091568587,0.0,1.5,True,-1.278125025435582e-05,1.860349339352814e-06,True,0.0,1.5,0.75,0.0,-1.081849165951811e-05,-5.409245829759055e-06,1.2499999999999996,4.473663951091835,9.250000000000002,12.47589606169669,3223.6639510918353,3225.8960616966874,0.0,0.0,0.0,0.0,1,1,1.5,False,0.0,0.0,0.0,0.0,0.0,1.860349339352814e-06,1.9627585948377092e-06,5.902383892654006e-06,0,1,1.081849165951811e-05,False,17.19601399069415,18.142627055693794,54.55828851576632,0.0,True,,amp1p5_edge500_ideal,ideal,500.0,1.5,5.902383892654006e-06,low,rx_low_swing
Ch10_35_5F3N_f2_f23c49e2,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,4,1617,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6203501152758982,45563387500.0,True,reduced_4p_dominant_delay_rc_reflect,0,results/sparam_trust_workflow_calibration_v1_smoke_cisco_2026-06-09/channels/Ch10_35_5F3N_f2_f23c49e2/ngspice_smoke/reduced_4p_dominant_delay_rc_reflect/amp1p5_edge5_r50.raw,results/sparam_trust_workflow_calibration_v1_smoke_cisco_2026-06-09/channels/Ch10_35_5F3N_f2_f23c49e2/ngspice_smoke/reduced_4p_dominant_delay_rc_reflect/amp1p5_edge5_r50.log,15.3091568587,-0.00807681574729077,0.7755486461787314,True,-1.679440103751095e-05,1.124089882866192e-05,True,0.0,0.7666003968862768,0.3833001984431384,0.0,-5.5528106962394455e-06,-2.7764053481197227e-06,1.0025239845762752,4.362029884224213,9.00252797393487,12.362028498675485,3359.505899647937,3359.5005247406175,0.0,0.008948249292454635,0.00807681574729077,0.008135192483127883,1,1,0.7666003968862768,False,1.1672638481273947,1.0535887771642969,1.0612037922457165,0.0,0.0,1.124089882866192e-05,1.1241590341271506e-05,3.149916073915082e-06,0,1,5.5528106962394455e-06,False,202.43619751479451,202.44865089466668,56.726516465765954,0.0,True,,amp1p5_edge5_r50,50.0,5.0,1.5,0.008948249292454635,low,rx_low_swing
Ch10_35_5F3N_f2_f23c49e2,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,4,1588,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6203501152758982,45563387500.0,True,reduced_4p_dominant_delay_rc_reflect,0,results/sparam_trust_workflow_calibration_v1_smoke_cisco_2026-06-09/channels/Ch10_35_5F3N_f2_f23c49e2/ngspice_smoke/reduced_4p_dominant_delay_rc_reflect/amp1p5_edge50_r50.raw,results/sparam_trust_workflow_calibration_v1_smoke_cisco_2026-06-09/channels/Ch10_35_5F3N_f2_f23c49e2/ngspice_smoke/reduced_4p_dominant_delay_rc_reflect/amp1p5_edge50_r50.log,15.3091568587,0.0,0.7671931377234904,True,-1.619841459273086e-05,1.061670155815106e-05,True,0.0,0.766537715083817,0.3832688575419085,0.0,-5.546493346593332e-06,-2.773246673296666e-06,1.0250209390207836,4.385232942613504,9.025061168572453,12.38503724005747,3360.2120035927196,3359.9760714850167,0.0,0.0006554226396734419,0.0,0.008061416228374094,1,1,0.766537715083817,False,0.08550429114916737,0.0,1.0516659610796346,0.0,0.0,1.061670155815106e-05,1.0651921246137528e-05,3.1455394824547733e-06,0,1,5.546493346593332e-06,False,191.41286024749064,192.04785042571018,56.71221952130837,0.0,True,,amp1p5_edge50_r50,50.0,50.0,1.5,0.008061416228374094,low,rx_low_swing
Ch10_35_5F3N_f2_f23c49e2,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,4,1581,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6203501152758982,45563387500.0,True,reduced_4p_dominant_delay_rc_reflect,0,results/sparam_trust_workflow_calibration_v1_smoke_cisco_2026-06-09/channels/Ch10_35_5F3N_f2_f23c49e2/ngspice_smoke/reduced_4p_dominant_delay_rc_reflect/amp1p5_edge500_r50.raw,results/sparam_trust_workflow_calibration_v1_smoke_cisco_2026-06-09/channels/Ch10_35_5F3N_f2_f23c49e2/ngspice_smoke/reduced_4p_dominant_delay_rc_reflect/amp1p5_edge500_r50.log,15.3091568587,0.0,0.7670283574610247,True,-6.256927501729759e-06,7.199308382063643e-07,True,0.0,0.7662992116766477,0.38314960583832386,0.0,-5.464786648779157e-06,-2.7323933243895786e-06,1.2570438134331803,4.475114877024418,9.257664340741629,12.478113622450012,3218.071063591238,3220.4492817083824,0.0,0.0007291457843769944,0.0,0.008606807129743922,1,1,0.7662992116766477,False,0.09515157699061672,0.0,1.123165337846609,0.0,0.0,7.199308382063643e-07,7.921408529506013e-07,2.989506426872749e-06,0,1,5.464786648779157e-06,False,13.173997165419038,14.495366495736242,54.704906504275144,0.0,True,,amp1p5_edge500_r50,50.0,500.0,1.5,0.008606807129743922,low,rx_low_swing
Ch10_35_5F3N_f2_f23c49e2,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,4,1601,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6203501152758982,45563387500.0,True,reduced_4p_dominant_delay_rc_reflect,0,results/sparam_trust_workflow_calibration_v1_smoke_cisco_2026-06-09/channels/Ch10_35_5F3N_f2_f23c49e2/ngspice_smoke/reduced_4p_dominant_delay_rc_reflect/amp0p05_edge5_ideal.raw,results/sparam_trust_workflow_calibration_v1_smoke_cisco_2026-06-09/channels/Ch10_35_5F3N_f2_f23c49e2/ngspice_smoke/reduced_4p_dominant_delay_rc_reflect/amp0p05_edge5_ideal.log,15.3091568587,0.0,0.05,True,-1.135595115820687e-06,7.699363257264718e-07,True,0.0,0.05,0.025,0.0,-3.652743178346091e-07,-1.8263715891730456e-07,1.0025000000000002,4.36098468656279,9.002500000000001,12.36093398862312,3358.484686562789,3358.4339886231205,0.0,0.0,0.0,0.0,1,1,0.05,False,0.0,0.0,0.0,0.0,0.0,7.699363257264718e-07,7.703207979860779e-07,2.04741828893876e-07,0,1,3.652743178346091e-07,False,210.78304390266157,210.88829966273946,56.05152590732648,0.0,True,,amp0p05_edge5_ideal,ideal,5.0,0.05,7.703207979860779e-07,low,rx_low_swing
Ch10_35_5F3N_f2_f23c49e2,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,4,1599,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6203501152758982,45563387500.0,True,reduced_4p_dominant_delay_rc_reflect,0,results/sparam_trust_workflow_calibration_v1_smoke_cisco_2026-06-09/channels/Ch10_35_5F3N_f2_f23c49e2/ngspice_smoke/reduced_4p_dominant_delay_rc_reflect/amp0p05_edge5_r50.raw,results/sparam_trust_workflow_calibration_v1_smoke_cisco_2026-06-09/channels/Ch10_35_5F3N_f2_f23c49e2/ngspice_smoke/reduced_4p_dominant_delay_rc_reflect/amp0p05_edge5_r50.log,15.3091568587,-0.0002700611392380327,0.02584389600632076,True,-5.576288776289082e-07,3.724010924646469e-07,True,0.0,0.025553108983649583,0.012776554491824792,0.0,-1.8502063872321757e-07,-9.251031936160879e-08,1.0025239612521089,4.3591372607784304,9.002527997259385,12.359153893234604,3356.613299526322,3356.6258959752186,0.0,0.0002907870226711781,0.0002700611392380327,0.0002694204539141881,1,1,0.025553108983649583,False,1.1379712067805179,1.0568621587722813,1.054354889209683,0.0,0.0,3.724010924646469e-07,3.7260823890569063e-07,1.0491196101264715e-07,0,1,1.8502063872321757e-07,False,201.27543339732057,201.38739195636197,56.7028423080901,0.0,True,,amp0p05_edge5_r50,50.0,5.0,0.05,0.0002907870226711781,low,rx_low_swing
Ch10_35_5F3N_f2_f23c49e2,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,4,1605,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6203501152758982,45563387500.0,True,reduced_4p_dominant_delay_rc_reflect,0,results/sparam_trust_workflow_calibration_v1_smoke_cisco_2026-06-09/channels/Ch10_35_5F3N_f2_f23c49e2/ngspice_smoke/reduced_4p_dominant_delay_rc_reflect/amp0p1_edge5_ideal.raw,results/sparam_trust_workflow_calibration_v1_smoke_cisco_2026-06-09/channels/Ch10_35_5F3N_f2_f23c49e2/ngspice_smoke/reduced_4p_dominant_delay_rc_reflect/amp0p1_edge5_ideal.log,15.3091568587,0.0,0.1,True,-2.272655032123962e-06,1.54147238034692e-06,True,0.0,0.1,0.05,0.0,-7.304973078351047e-07,-3.6524865391755236e-07,1.0025000000000002,4.3622525197969555,9.002500000000001,12.362241472135949,3359.7525197969553,3359.7414721359482,0.0,0.0,0.0,0.0,1,1,0.1,False,0.0,0.0,0.0,0.0,0.0,1.54147238034692e-06,1.542157724288857e-06,4.096878461102454e-07,0,1,7.304973078351047e-07,False,211.01684616952443,211.11066498782617,56.08341628587142,0.0,True,,amp0p1_edge5_ideal,ideal,5.0,0.1,1.542157724288857e-06,low,rx_low_swing
Ch10_35_5F3N_f2_f23c49e2,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,4,1601,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6203501152758982,45563387500.0,True,reduced_4p_dominant_delay_rc_reflect,0,results/sparam_trust_workflow_calibration_v1_smoke_cisco_2026-06-09/channels/Ch10_35_5F3N_f2_f23c49e2/ngspice_smoke/reduced_4p_dominant_delay_rc_reflect/amp0p1_edge5_r50.raw,results/sparam_trust_workflow_calibration_v1_smoke_cisco_2026-06-09/channels/Ch10_35_5F3N_f2_f23c49e2/ngspice_smoke/reduced_4p_dominant_delay_rc_reflect/amp0p1_edge5_r50.log,15.3091568587,-0.0005401222793788919,0.05168779201264152,True,-1.117695198270317e-06,7.471072811091923e-07,True,0.0,0.05110589030930737,0.025552945154653686,0.0,-3.700640575335744e-07,-1.850320287667872e-07,1.002523945168317,4.36029182631158,9.002528013343158,12.36024449668253,3357.767881143263,3357.7164833393713,0.0,0.0005819017033341506,0.0005401222793788919,0.0005393091689814849,1,1,0.05110589030930737,False,1.1386196381910503,1.0568689364570665,1.0552779057706119,0.0,0.0,7.471072811091923e-07,7.476311407367426e-07,2.099681088521503e-07,0,1,3.700640575335744e-07,False,201.8859345834769,202.02749375867532,56.73831451007661,0.0,True,,amp0p1_edge5_r50,50.0,5.0,0.1,0.0005819017033341506,low,rx_low_swing
Ch10_35_5F3N_f2_f23c49e2,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,4,1612,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6203501152758982,45563387500.0,True,reduced_4p_dominant_delay_rc_reflect,0,results/sparam_trust_workflow_calibration_v1_smoke_cisco_2026-06-09/channels/Ch10_35_5F3N_f2_f23c49e2/ngspice_smoke/reduced_4p_dominant_delay_rc_reflect/amp0p5_edge5_ideal.raw,results/sparam_trust_workflow_calibration_v1_smoke_cisco_2026-06-09/channels/Ch10_35_5F3N_f2_f23c49e2/ngspice_smoke/reduced_4p_dominant_delay_rc_reflect/amp0p5_edge5_ideal.log,15.3091568587,0.0,0.5,True,-1.135046273584914e-05,7.727156305666939e-06,True,0.0,0.5,0.25,0.0,-3.654829585434028e-06,-1.827414792717014e-06,1.0025000000000002,4.362899132287155,9.002500000000001,12.36286885789212,3360.3991322871548,3360.3688578921196,0.0,0.0,0.0,0.0,1,1,0.5,False,0.0,0.0,0.0,0.0,0.0,7.727156305666939e-06,7.695633150415111e-06,2.048740754459729e-06,0,1,3.654829585434028e-06,False,211.42316283261954,210.56065599023597,56.055712217740286,0.0,True,,amp0p5_edge5_ideal,ideal,5.0,0.5,7.727156305666939e-06,low,rx_low_swing
Ch10_35_5F3N_f2_f23c49e2,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,4,1608,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6203501152758982,45563387500.0,True,reduced_4p_dominant_delay_rc_reflect,0,results/sparam_trust_workflow_calibration_v1_smoke_cisco_2026-06-09/channels/Ch10_35_5F3N_f2_f23c49e2/ngspice_smoke/reduced_4p_dominant_delay_rc_reflect/amp0p5_edge5_r50.raw,results/sparam_trust_workflow_calibration_v1_smoke_cisco_2026-06-09/channels/Ch10_35_5F3N_f2_f23c49e2/ngspice_smoke/reduced_4p_dominant_delay_rc_reflect/amp0p5_edge5_r50.log,15.3091568587,-0.002700611396379101,0.2584389600632076,True,-5.606547736684663e-06,3.752806325406794e-06,True,0.0,0.2555325706972209,0.12776628534861045,0.0,-1.850249738518847e-06,-9.251248692594235e-07,1.0025239757903506,4.36220415680043,9.002527982721002,12.362131772606128,3359.6801810100797,3359.6037898851255,0.0,0.0029063893659866946,0.002700611396379101,0.0026993036411497914,1,1,0.2555325706972209,False,1.1373850926543758,1.0568560356163128,1.0563442592796441,0.0,0.0,3.752806325406794e-06,3.7562979981658157e-06,1.0494939190921965e-06,0,1,1.850249738518847e-06,False,202.82701557958185,203.0157291724732,56.72174394859433,0.0,True,,amp0p5_edge5_r50,50.0,5.0,0.5,0.0029063893659866946,low,rx_low_swing
