channel_id,source,source_family,validation_split,channel_path,relative_path,ports,points,f_min_hz,f_max_hz,inventory_dominant_path,max_low_freq_start_hz,low_freq_coverage_ok,low_freq_coverage_ratio,min_frequency_points,frequency_point_count_ok,high_fmax_hz,sampled_max_sv,sampled_max_sv_freq_hz,sampled_is_passive,qualification_profile,selected_candidate,status,independent_trust_class,reason,selected_candidate_family,selected_fit_source,selected_use_scope,selected_dominant_path,selected_delay_estimate_ns,selected_basis_order,selected_ring_basis_count,selected_reflection_basis_count,selected_spice_file,selected_model_copy,selected_channel_model_copy,selected_model_order,selected_fit_complex_rms,selected_max_sv_high,independent_score,independent_fail_reasons,independent_warn_reasons
Ch9_33_5F3N_t_cbf9057d,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch9_33_5F3N_t.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch9_33_5F3N_t.s4p,4,3201,10000000.0,50000000000.0,S31,5000000000.0,True,0.002,8,True,400000000000.0,0.989047280141727,10000000.0,True,fast_calibration,,no_candidate_passed,FAIL,no candidate passed independent qualification gates,,,,,,,,,,,,,,,,,
Ch10_35_8F_f1_a4cc4b4d,repo_local,cisco,holdout,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch10_35_8F_f1.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch10_35_8F_f1.s4p,4,3201,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.622332333104745,45563387500.0,True,fast_calibration,reduced_4p_dominant_delay_rc,selected,WARN,"candidate selected by HSPICE-independent trust class, warning count, score, and model order",reduced_4p_dominant_delay_rc,touchstone_time_domain,matched_50ohm_reduced_4p,S31,16.757916033508778,8,0,0,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/Ch10_35_8F_f1_a4cc4b4d/models/reduced_4p_dominant_delay_rc/Ch10_35_8F_f1_a4cc4b4d_reduced_4p_dominant_delay_rc.sp,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/selected_models/Ch10_35_8F_f1_a4cc4b4d.sp,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/Ch10_35_8F_f1_a4cc4b4d/selected_model.sp,9,0.0010452661936908414,0.002947959819170157,0.014033043906298384,,reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low
Ch10_35_8F_f2_bf896f64,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch10_35_8F_f2.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch10_35_8F_f2.s4p,4,3201,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6203501152758982,45563387500.0,True,fast_calibration,reduced_4p_dominant_delay_rc,selected,WARN,"candidate selected by HSPICE-independent trust class, warning count, score, and model order",reduced_4p_dominant_delay_rc,touchstone_time_domain,matched_50ohm_reduced_4p,S31,3.3091568586850584,8,0,0,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/Ch10_35_8F_f2_bf896f64/models/reduced_4p_dominant_delay_rc/Ch10_35_8F_f2_bf896f64_reduced_4p_dominant_delay_rc.sp,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/selected_models/Ch10_35_8F_f2_bf896f64.sp,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/Ch10_35_8F_f2_bf896f64/selected_model.sp,9,5.250800105442911e-05,3.419441827883188e-05,0.012954701956441703,,reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low
Ch10_35_8F_f3_e315413e,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch10_35_8F_f3.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch10_35_8F_f3.s4p,4,3201,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6199820808783555,45563387500.0,True,fast_calibration,reduced_4p_dominant_delay_rc,selected,WARN,"candidate selected by HSPICE-independent trust class, warning count, score, and model order",reduced_4p_dominant_delay_rc,touchstone_time_domain,matched_50ohm_reduced_4p,S31,10.923067346282526,8,0,0,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/Ch10_35_8F_f3_e315413e/models/reduced_4p_dominant_delay_rc/Ch10_35_8F_f3_e315413e_reduced_4p_dominant_delay_rc.sp,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/selected_models/Ch10_35_8F_f3_e315413e.sp,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/Ch10_35_8F_f3_e315413e/selected_model.sp,9,0.0005232858302440708,9.273956876761002e-05,0.013430715356455786,,reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low
Ch10_35_8F_f4_71660fc2,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch10_35_8F_f4.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch10_35_8F_f4.s4p,4,3201,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6213284094841652,45563387500.0,True,fast_calibration,reduced_4p_dominant_delay_rc,selected,WARN,"candidate selected by HSPICE-independent trust class, warning count, score, and model order",reduced_4p_dominant_delay_rc,touchstone_time_domain,matched_50ohm_reduced_4p,S31,20.544510881255892,8,0,0,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/Ch10_35_8F_f4_71660fc2/models/reduced_4p_dominant_delay_rc/Ch10_35_8F_f4_71660fc2_reduced_4p_dominant_delay_rc.sp,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/selected_models/Ch10_35_8F_f4_71660fc2.sp,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/Ch10_35_8F_f4_71660fc2/selected_model.sp,9,0.00010931474967750878,4.027132208953016e-05,0.013010886631566838,,reduced_4p_not_full_matrix;rx_low_swing_metric_floor;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low
Ch10_35_8F_f5_14667ac0,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch10_35_8F_f5.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch10_35_8F_f5.s4p,4,3201,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6208303208282462,45563387500.0,True,fast_calibration,reduced_4p_dominant_delay_rc,selected,WARN,"candidate selected by HSPICE-independent trust class, warning count, score, and model order",reduced_4p_dominant_delay_rc,touchstone_time_domain,matched_50ohm_reduced_4p,S31,7.332483440515194,8,0,0,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/Ch10_35_8F_f5_14667ac0/models/reduced_4p_dominant_delay_rc/Ch10_35_8F_f5_14667ac0_reduced_4p_dominant_delay_rc.sp,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/selected_models/Ch10_35_8F_f5_14667ac0.sp,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/Ch10_35_8F_f5_14667ac0/selected_model.sp,9,5.3534957656495234e-05,1.9582091446570775e-05,0.012955877325631715,,reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low
Ch10_35_8F_f6_122f3a53,repo_local,cisco,holdout,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch10_35_8F_f6.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch10_35_8F_f6.s4p,4,3201,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6203501152758982,45563387500.0,True,fast_calibration,reduced_4p_dominant_delay_rc,selected,WARN,"candidate selected by HSPICE-independent trust class, warning count, score, and model order",reduced_4p_dominant_delay_rc,touchstone_time_domain,matched_50ohm_reduced_4p,S31,3.3091568586850584,8,0,0,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/Ch10_35_8F_f6_122f3a53/models/reduced_4p_dominant_delay_rc/Ch10_35_8F_f6_122f3a53_reduced_4p_dominant_delay_rc.sp,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/selected_models/Ch10_35_8F_f6_122f3a53.sp,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/Ch10_35_8F_f6_122f3a53/selected_model.sp,9,5.250800105442911e-05,3.419441827883188e-05,0.012954701956441703,,reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low
Ch10_35_8F_f7_086b91fb,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch10_35_8F_f7.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch10_35_8F_f7.s4p,4,3201,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6199820808783555,45563387500.0,True,fast_calibration,reduced_4p_dominant_delay_rc,selected,WARN,"candidate selected by HSPICE-independent trust class, warning count, score, and model order",reduced_4p_dominant_delay_rc,touchstone_time_domain,matched_50ohm_reduced_4p,S31,10.923067346282526,8,0,0,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/Ch10_35_8F_f7_086b91fb/models/reduced_4p_dominant_delay_rc/Ch10_35_8F_f7_086b91fb_reduced_4p_dominant_delay_rc.sp,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/selected_models/Ch10_35_8F_f7_086b91fb.sp,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/Ch10_35_8F_f7_086b91fb/selected_model.sp,9,0.0005232858302440708,9.273956876761002e-05,0.013430715356455786,,reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low
Ch10_35_8F_f8_95b91b5e,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch10_35_8F_f8.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch10_35_8F_f8.s4p,4,3201,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6208303208282462,45563387500.0,True,fast_calibration,reduced_4p_dominant_delay_rc,selected,WARN,"candidate selected by HSPICE-independent trust class, warning count, score, and model order",reduced_4p_dominant_delay_rc,touchstone_time_domain,matched_50ohm_reduced_4p,S31,7.332483440515194,8,0,0,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/Ch10_35_8F_f8_95b91b5e/models/reduced_4p_dominant_delay_rc/Ch10_35_8F_f8_95b91b5e_reduced_4p_dominant_delay_rc.sp,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/selected_models/Ch10_35_8F_f8_95b91b5e.sp,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/Ch10_35_8F_f8_95b91b5e/selected_model.sp,9,5.3534957656495234e-05,1.9582091446570775e-05,0.012955877325631715,,reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low
Ch10_35_8F_t_99349b74,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch10_35_8F_t.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch10_35_8F_t.s4p,4,3201,10000000.0,50000000000.0,S31,5000000000.0,True,0.002,8,True,400000000000.0,0.9876758453841427,10000000.0,True,fast_calibration,,no_candidate_passed,FAIL,no candidate passed independent qualification gates,,,,,,,,,,,,,,,,,
Ch1_10_8F_f1_2b7329d0,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch1_10_8F_f1.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch1_10_8F_f1.s4p,4,3201,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6048283591437132,48359703125.0,True,fast_calibration,reduced_4p_dominant_delay_rc,selected,WARN,"candidate selected by HSPICE-independent trust class, warning count, score, and model order",reduced_4p_dominant_delay_rc,touchstone_time_domain,matched_50ohm_reduced_4p,S31,4.913276103711942,8,0,0,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/Ch1_10_8F_f1_2b7329d0/models/reduced_4p_dominant_delay_rc/Ch1_10_8F_f1_2b7329d0_reduced_4p_dominant_delay_rc.sp,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/selected_models/Ch1_10_8F_f1_2b7329d0.sp,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/Ch1_10_8F_f1_2b7329d0/selected_model.sp,9,0.0008541351250640356,0.0006940304550338023,0.01384519415510317,,reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low
Ch1_10_8F_f2_35a4bf64,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch1_10_8F_f2.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch1_10_8F_f2.s4p,4,3201,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6209019704763541,45985178125.0,True,fast_calibration,reduced_4p_dominant_delay_rc,selected,WARN,"candidate selected by HSPICE-independent trust class, warning count, score, and model order",reduced_4p_dominant_delay_rc,touchstone_time_domain,matched_50ohm_reduced_4p,S31,2.5054940604294744,8,0,0,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/Ch1_10_8F_f2_35a4bf64/models/reduced_4p_dominant_delay_rc/Ch1_10_8F_f2_35a4bf64_reduced_4p_dominant_delay_rc.sp,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/selected_models/Ch1_10_8F_f2_35a4bf64.sp,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/Ch1_10_8F_f2_35a4bf64/selected_model.sp,9,0.0003350232112507739,0.00011848580523725502,0.013248336368099321,,reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low
Ch1_10_8F_f3_db4ce1de,repo_local,cisco,holdout,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch1_10_8F_f3.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch1_10_8F_f3.s4p,4,3201,10000000.0,50000000000.0,S43,5000000000.0,True,0.002,8,True,400000000000.0,0.6057306914099176,44985378125.0,True,fast_calibration,,no_candidate_passed,FAIL,no candidate passed independent qualification gates,,,,,,,,,,,,,,,,,
Ch1_10_8F_f4_70717a00,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch1_10_8F_f4.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch1_10_8F_f4.s4p,4,3201,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.5931244036283684,49406368750.0,True,fast_calibration,reduced_4p_dominant_delay_rc,selected,WARN,"candidate selected by HSPICE-independent trust class, warning count, score, and model order",reduced_4p_dominant_delay_rc,touchstone_time_domain,matched_50ohm_reduced_4p,S31,3.747882312363854,8,0,0,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/Ch1_10_8F_f4_70717a00/models/reduced_4p_dominant_delay_rc/Ch1_10_8F_f4_70717a00_reduced_4p_dominant_delay_rc.sp,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/selected_models/Ch1_10_8F_f4_70717a00.sp,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/Ch1_10_8F_f4_70717a00/selected_model.sp,9,0.001026761437486698,9.804481593224433e-05,0.013936021896802753,,reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low
Ch1_10_8F_f5_27613e57,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch1_10_8F_f5.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch1_10_8F_f5.s4p,4,3201,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6001918992882506,49328259375.0,True,fast_calibration,reduced_4p_dominant_delay_rc,selected,WARN,"candidate selected by HSPICE-independent trust class, warning count, score, and model order",reduced_4p_dominant_delay_rc,touchstone_time_domain,matched_50ohm_reduced_4p,S31,2.578623094279022,8,0,0,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/Ch1_10_8F_f5_27613e57/models/reduced_4p_dominant_delay_rc/Ch1_10_8F_f5_27613e57_reduced_4p_dominant_delay_rc.sp,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/selected_models/Ch1_10_8F_f5_27613e57.sp,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/Ch1_10_8F_f5_27613e57/selected_model.sp,9,0.0003148649178744483,6.711139228953781e-05,0.013220668678653118,,reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low
Ch1_10_8F_f6_76527a26,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch1_10_8F_f6.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch1_10_8F_f6.s4p,4,3201,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6209019704763541,45985178125.0,True,fast_calibration,reduced_4p_dominant_delay_rc,selected,WARN,"candidate selected by HSPICE-independent trust class, warning count, score, and model order",reduced_4p_dominant_delay_rc,touchstone_time_domain,matched_50ohm_reduced_4p,S31,2.5054940604294744,8,0,0,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/Ch1_10_8F_f6_76527a26/models/reduced_4p_dominant_delay_rc/Ch1_10_8F_f6_76527a26_reduced_4p_dominant_delay_rc.sp,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/selected_models/Ch1_10_8F_f6_76527a26.sp,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/Ch1_10_8F_f6_76527a26/selected_model.sp,9,0.0003350232112507739,0.00011848580523725502,0.013248336368099321,,reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low
Ch1_10_8F_f7_47d970d1,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch1_10_8F_f7.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch1_10_8F_f7.s4p,4,3201,10000000.0,50000000000.0,S43,5000000000.0,True,0.002,8,True,400000000000.0,0.6057306914099176,44985378125.0,True,fast_calibration,,no_candidate_passed,FAIL,no candidate passed independent qualification gates,,,,,,,,,,,,,,,,,
Ch1_10_8F_f8_d512bcd9,repo_local,cisco,holdout,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch1_10_8F_f8.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch1_10_8F_f8.s4p,4,3201,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6001918992882506,49328259375.0,True,fast_calibration,reduced_4p_dominant_delay_rc,selected,WARN,"candidate selected by HSPICE-independent trust class, warning count, score, and model order",reduced_4p_dominant_delay_rc,touchstone_time_domain,matched_50ohm_reduced_4p,S31,2.578623094279022,8,0,0,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/Ch1_10_8F_f8_d512bcd9/models/reduced_4p_dominant_delay_rc/Ch1_10_8F_f8_d512bcd9_reduced_4p_dominant_delay_rc.sp,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/selected_models/Ch1_10_8F_f8_d512bcd9.sp,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/Ch1_10_8F_f8_d512bcd9/selected_model.sp,9,0.0003148649178744483,6.711139228953781e-05,0.013220668678653118,,reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low
Ch1_10_8F_t_73ade4ae,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch1_10_8F_t.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch1_10_8F_t.s4p,4,3201,10000000.0,50000000000.0,S31,5000000000.0,True,0.002,8,True,400000000000.0,0.9999600977658687,10000000.0,True,fast_calibration,,no_candidate_passed,FAIL,no candidate passed independent qualification gates,,,,,,,,,,,,,,,,,
Ch2_12_8F_f1_12d491be,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch2_12_8F_f1.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch2_12_8F_f1.s4p,4,3201,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6152760456049226,48281593750.0,True,fast_calibration,reduced_4p_dominant_delay_rc,selected,WARN,"candidate selected by HSPICE-independent trust class, warning count, score, and model order",reduced_4p_dominant_delay_rc,touchstone_time_domain,matched_50ohm_reduced_4p,S31,5.601577264153386,8,0,0,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/Ch2_12_8F_f1_12d491be/models/reduced_4p_dominant_delay_rc/Ch2_12_8F_f1_12d491be_reduced_4p_dominant_delay_rc.sp,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/selected_models/Ch2_12_8F_f1_12d491be.sp,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/Ch2_12_8F_f1_12d491be/selected_model.sp,9,0.0006817850054540888,0.000924113987897708,0.013714053562574052,,reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low
Ch2_12_8F_f2_449c19aa,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch2_12_8F_f2.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch2_12_8F_f2.s4p,4,3201,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6310947062436845,45953934375.0,True,fast_calibration,reduced_4p_dominant_delay_rc,selected,WARN,"candidate selected by HSPICE-independent trust class, warning count, score, and model order",reduced_4p_dominant_delay_rc,touchstone_time_domain,matched_50ohm_reduced_4p,S31,2.2521730700246487,8,0,0,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/Ch2_12_8F_f2_449c19aa/models/reduced_4p_dominant_delay_rc/Ch2_12_8F_f2_449c19aa_reduced_4p_dominant_delay_rc.sp,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/selected_models/Ch2_12_8F_f2_449c19aa.sp,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/Ch2_12_8F_f2_449c19aa/selected_model.sp,9,0.0003567312755369844,0.00010263649818536861,0.013260887561863216,,reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low
Ch2_12_8F_f3_516feefe,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch2_12_8F_f3.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch2_12_8F_f3.s4p,4,3201,10000000.0,50000000000.0,S43,5000000000.0,True,0.002,8,True,400000000000.0,0.6163022499838111,44969756250.0,True,fast_calibration,,no_candidate_passed,FAIL,no candidate passed independent qualification gates,,,,,,,,,,,,,,,,,
Ch2_12_8F_f4_6e22223a,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch2_12_8F_f4.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch2_12_8F_f4.s4p,4,3201,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.606404260226956,44969756250.0,True,fast_calibration,reduced_4p_dominant_delay_rc,selected,WARN,"candidate selected by HSPICE-independent trust class, warning count, score, and model order",reduced_4p_dominant_delay_rc,touchstone_time_domain,matched_50ohm_reduced_4p,S31,2.9139606439221906,8,0,0,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/Ch2_12_8F_f4_6e22223a/models/reduced_4p_dominant_delay_rc/Ch2_12_8F_f4_6e22223a_reduced_4p_dominant_delay_rc.sp,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/selected_models/Ch2_12_8F_f4_6e22223a.sp,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/Ch2_12_8F_f4_6e22223a/selected_model.sp,9,0.00046315545154486674,0.00014348701430211044,0.013377390353416877,,reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low
Ch2_12_8F_f5_eaec6e10,repo_local,cisco,holdout,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch2_12_8F_f5.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch2_12_8F_f5.s4p,4,3201,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6013639473500609,45938312500.0,True,fast_calibration,reduced_4p_dominant_delay_rc,selected,WARN,"candidate selected by HSPICE-independent trust class, warning count, score, and model order",reduced_4p_dominant_delay_rc,touchstone_time_domain,matched_50ohm_reduced_4p,S31,2.8938144171911615,8,0,0,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/Ch2_12_8F_f5_eaec6e10/models/reduced_4p_dominant_delay_rc/Ch2_12_8F_f5_eaec6e10_reduced_4p_dominant_delay_rc.sp,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/selected_models/Ch2_12_8F_f5_eaec6e10.sp,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/Ch2_12_8F_f5_eaec6e10/selected_model.sp,9,0.0002052411797848118,6.874010886422019e-05,0.013109382959839254,,reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low
Ch2_12_8F_f6_28686e56,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch2_12_8F_f6.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch2_12_8F_f6.s4p,4,3201,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6310947062436845,45953934375.0,True,fast_calibration,reduced_4p_dominant_delay_rc,selected,WARN,"candidate selected by HSPICE-independent trust class, warning count, score, and model order",reduced_4p_dominant_delay_rc,touchstone_time_domain,matched_50ohm_reduced_4p,S31,2.2521730700246487,8,0,0,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/Ch2_12_8F_f6_28686e56/models/reduced_4p_dominant_delay_rc/Ch2_12_8F_f6_28686e56_reduced_4p_dominant_delay_rc.sp,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/selected_models/Ch2_12_8F_f6_28686e56.sp,results/sparam_trust_workflow_calibration_v1_fast_2026-06-09/channels/Ch2_12_8F_f6_28686e56/selected_model.sp,9,0.0003567312755369844,0.00010263649818536861,0.013260887561863216,,reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low
Ch2_12_8F_f7_70f22531,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch2_12_8F_f7.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch2_12_8F_f7.s4p,4,3201,10000000.0,50000000000.0,S43,5000000000.0,True,0.002,8,True,400000000000.0,0.6163022499838111,44969756250.0,True,fast_calibration,,no_candidate_passed,FAIL,no candidate passed independent qualification gates,,,,,,,,,,,,,,,,,
