channel_id,source,path,relative_path,bytes,ports_from_suffix,status,ports,points,f_min_hz,f_max_hz,z0_summary,supported_v1
Ch6_25_8F_f2_26d81958,extra,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch6_25_8F_f2.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch6_25_8F_f2.s4p,1141105,4,ok,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,True
Ch6_25_8F_f3_a24fa548,extra,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch6_25_8F_f3.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch6_25_8F_f3.s4p,1141228,4,ok,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,True
Ch6_25_8F_f4_3a0e4c5a,extra,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch6_25_8F_f4.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch6_25_8F_f4.s4p,1141272,4,ok,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,True
Ch6_25_8F_f5_3f5f43c2,extra,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch6_25_8F_f5.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch6_25_8F_f5.s4p,1141072,4,ok,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,True
Ch6_25_8F_f6_a9565afb,extra,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch6_25_8F_f6.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch6_25_8F_f6.s4p,1141105,4,ok,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,True
Ch6_25_8F_f7_5904ffa7,extra,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch6_25_8F_f7.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch6_25_8F_f7.s4p,1141228,4,ok,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,True
Ch6_25_8F_f8_4aee51f6,extra,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch6_25_8F_f8.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch6_25_8F_f8.s4p,1141072,4,ok,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,True
Ch6_25_8F_t_eb3aefd3,extra,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch6_25_8F_t.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch6_25_8F_t.s4p,1141263,4,ok,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,True
Ch7_28_8F_f1_9117014c,extra,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch7_28_8F_f1.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch7_28_8F_f1.s4p,1142034,4,ok,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,True
Ch7_28_8F_f2_41c1a6bc,extra,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch7_28_8F_f2.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch7_28_8F_f2.s4p,1142201,4,ok,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,True
Ch7_28_8F_f3_25caab78,extra,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch7_28_8F_f3.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch7_28_8F_f3.s4p,1141962,4,ok,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,True
Ch7_28_8F_f4_0141b7df,extra,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch7_28_8F_f4.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch7_28_8F_f4.s4p,1142173,4,ok,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,True
Ch7_28_8F_f5_3fcf7d73,extra,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch7_28_8F_f5.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch7_28_8F_f5.s4p,1142123,4,ok,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,True
Ch7_28_8F_f6_113f3e8b,extra,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch7_28_8F_f6.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch7_28_8F_f6.s4p,1142201,4,ok,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,True
Ch7_28_8F_f7_5aadab9c,extra,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch7_28_8F_f7.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch7_28_8F_f7.s4p,1141962,4,ok,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,True
Ch7_28_8F_f8_298ab5d4,extra,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch7_28_8F_f8.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch7_28_8F_f8.s4p,1142123,4,ok,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,True
Ch7_28_8F_t_b6a7aed0,extra,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch7_28_8F_t.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch7_28_8F_t.s4p,1141965,4,ok,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,True
Ch8_30_8F_f1_1edcc859,extra,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch8_30_8F_f1.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch8_30_8F_f1.s4p,1141177,4,ok,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,True
Ch8_30_8F_f2_234ba6e8,extra,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch8_30_8F_f2.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch8_30_8F_f2.s4p,1141077,4,ok,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,True
Ch8_30_8F_f3_9c3ef384,extra,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch8_30_8F_f3.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch8_30_8F_f3.s4p,1141160,4,ok,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,True
Ch8_30_8F_f4_755c037e,extra,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch8_30_8F_f4.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch8_30_8F_f4.s4p,1140746,4,ok,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,True
Ch8_30_8F_f5_412a0962,extra,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch8_30_8F_f5.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch8_30_8F_f5.s4p,1140987,4,ok,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,True
Ch8_30_8F_f6_7608a147,extra,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch8_30_8F_f6.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch8_30_8F_f6.s4p,1141077,4,ok,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,True
Ch8_30_8F_f7_dca3d683,extra,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch8_30_8F_f7.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch8_30_8F_f7.s4p,1141160,4,ok,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,True
Ch8_30_8F_f8_ee54f19c,extra,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch8_30_8F_f8.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch8_30_8F_f8.s4p,1140987,4,ok,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,True
Ch8_30_8F_t_887ed30d,extra,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch8_30_8F_t.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch8_30_8F_t.s4p,1141151,4,ok,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,True
Ch9_33_8F_f1_f73e8bf0,extra,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch9_33_8F_f1.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch9_33_8F_f1.s4p,1141447,4,ok,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,True
Ch9_33_8F_f2_8b42f408,extra,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch9_33_8F_f2.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch9_33_8F_f2.s4p,1140928,4,ok,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,True
Ch9_33_8F_f3_b9d9e2c5,extra,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch9_33_8F_f3.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch9_33_8F_f3.s4p,1141065,4,ok,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,True
Ch9_33_8F_f4_a831b05b,extra,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch9_33_8F_f4.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch9_33_8F_f4.s4p,1141355,4,ok,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,True
Ch9_33_8F_f5_537052d4,extra,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch9_33_8F_f5.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch9_33_8F_f5.s4p,1141203,4,ok,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,True
Ch9_33_8F_f6_715f8c77,extra,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch9_33_8F_f6.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch9_33_8F_f6.s4p,1140928,4,ok,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,True
Ch9_33_8F_f7_50933ff5,extra,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch9_33_8F_f7.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch9_33_8F_f7.s4p,1141065,4,ok,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,True
Ch9_33_8F_f8_c5ee0f55,extra,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch9_33_8F_f8.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch9_33_8F_f8.s4p,1141203,4,ok,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,True
Ch9_33_8F_t_dbdad530,extra,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam\Cisco_Backplane_channel_data\8F\Ch9_33_8F_t.s4p,hspice/sparam/Cisco_Backplane_channel_data/8F/Ch9_33_8F_t.s4p,1141145,4,ok,4,3201,10000000.0,50000000000.0,50;50;50;50;50;50;50;50...,True
