channel_id,source,source_family,validation_split,channel_path,relative_path,ports,points,f_min_hz,f_max_hz,inventory_dominant_path,max_low_freq_start_hz,low_freq_coverage_ok,low_freq_coverage_ratio,min_frequency_points,frequency_point_count_ok,high_fmax_hz,sampled_max_sv,sampled_max_sv_freq_hz,sampled_is_passive,qualification_profile,combined_rx_shape_degradation_v,candidate,candidate_family,stage,fit_source,use_scope,view_role,dominant_path,delay_estimate_ns,delay_equalized,delay_estimator_source,delay_step_threshold_ns,delay_impulse_peak_ns,delay_group_delay_median_ns,delay_candidate_sources,basis_order,ring_basis_count,reflection_basis_count,dc_gain_to_load,reduced_fit_objective,spice_file,fit_warnings,edge5_fit_rx_active_rmse_v,edge5_fit_rx_active_maxabs_v,edge50_fit_rx_active_rmse_v,edge50_fit_rx_active_maxabs_v,edge500_fit_rx_active_rmse_v,edge500_fit_rx_active_maxabs_v,fit_complex_rms,fit_complex_max,fit_mag_db_rms_above_m40,fit_mag_db_max_above_m40,fit_phase_deg_rms_above_m40,fit_phase_deg_max_above_m40,fit_group_delay_rms_ps,fit_group_delay_max_ps,model_order,pole_count_array,is_passive,passivity_violation_bands_hz,max_sv_input_samples,max_sv_input_samples_freq_hz,max_sv_high,max_sv_high_freq_hz,sv_at_high_fmax,rx_group_delay_rms_ps,rx_group_delay_std_ps,rx_delayeq_group_delay_rms_ps,rx_delayeq_group_delay_std_ps,rx_fit_complex_rms,rx_fit_complex_max,rx_fit_mag_db_rms_above_m40,rx_fit_mag_db_max_above_m40,rx_fit_phase_deg_rms_above_m40,rx_fit_phase_deg_max_above_m40,rx_fit_group_delay_rms_ps,rx_fit_group_delay_max_ps,reflection_fit_complex_rms,reflection_fit_complex_max,reflection_fit_mag_db_rms_above_m40,reflection_fit_mag_db_max_above_m40,reflection_fit_phase_deg_rms_above_m40,reflection_fit_phase_deg_max_above_m40,reflection_fit_group_delay_rms_ps,reflection_fit_group_delay_max_ps,math_pass,math_fail_reasons,ngspice_pass,ngspice_cases,ngspice_cases_passed,max_voltage_shape_score_v,max_rx_voltage_shape_score_v,max_tx_voltage_shape_score_v,threshold_delay_confidence_low_cases,rx_threshold_delay_confidence_low_cases,tx_threshold_delay_confidence_low_cases,threshold_delay_confidence_low_reasons,ngspice_fail_reasons,trust_class,trust_fail_reasons,trust_warn_reasons,rx_voltage_shape_class,rx_voltage_shape_fail_reasons,rx_voltage_shape_warn_reasons,rx_timing_class,rx_timing_fail_reasons,rx_timing_warn_reasons,rx_trust_class,rx_fail_reasons,rx_warn_reasons,rx_ready_status_candidate,reflection_trust_class,reflection_fail_reasons,reflection_warn_reasons,full_model_trust_class,full_model_fail_reasons,full_model_warn_reasons,independent_score,rx_independent_score,reflection_independent_score,full_model_independent_score,selected,rx_selected,reflection_selected,full_model_selected,fit_error
Ch8_30_5F3N_t_21ef6343,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch8_30_5F3N_t.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch8_30_5F3N_t.s4p,4,3201,10000000.0,50000000000.0,S31,5000000000.0,True,0.002,8,True,400000000000.0,0.9901391142767676,10000000.0,True,fast_calibration,0.002,reduced_4p_rx_dominant_delay_rc,reduced_4p_rx_dominant_delay_rc,touchstone_time_fit,touchstone_time_domain,matched_50ohm_rx_through,rx_through,S31,12.591836097461831,False,step_threshold,12.591836097461831,4.89,12.48265421973269,step_threshold:12.5918360975;impulse_peak:4.89;group_delay_median:12.4826542197,8,0,0,0.7976129658029791,1.355960487573806,results/sparam_rx_trust_v2_2026-06-11/channels/Ch8_30_5F3N_t_21ef6343/models/reduced_4p_rx_dominant_delay_rc/Ch8_30_5F3N_t_21ef6343_reduced_4p_rx_dominant_delay_rc.sp,,0.019973764456554473,0.2941365873304519,0.019263616273269994,0.26625940112520197,0.010920136670742419,0.051205707364725656,0.2694005441724714,0.7288386007548515,16.188485167756756,26.89783587659693,99.7494053414011,179.93731719280265,153.81812870004123,524.3459485819731,9,9,True,[],0.787206004906733,10000000.0,0.7976129658029791,0.0,0.010394342454427066,12468.360727366959,236.31280824048665,267.67144386843535,236.31280824048665,0.2694005441724714,0.7288386007548515,16.188485167756756,26.89783587659693,99.7494053414011,179.93731719280265,153.81812870004123,524.3459485819731,0.3016329310307171,0.5866066743090864,587.5937059609936,595.36694,94.6514604630182,180.0,1246.5014722491946,10140.696939386584,False,complex_rms_error;magnitude_db_error;group_delay_error,False,12,4,1.035285101556834,1.035285101556834,0.0,1,1,0,rx_low_swing,,FAIL,complex_rms_error;group_delay_error;magnitude_db_error;rx_settling,,FAIL,rx_complex_rms_error;rx_magnitude_db_error;rx_settling,,FAIL,rx_group_delay_error,,FAIL,rx_complex_rms_error;rx_magnitude_db_error;rx_settling;rx_group_delay_error,,FAIL,FAIL,reflection_complex_rms_error;reflection_group_delay_error;reflection_magnitude_db_error,,FAIL,rx_settling,,0.3763672356151552,0.3763672356151552,0.3025329310307171,0.3763672356151552,False,False,False,False,
Ch8_30_5F3N_t_21ef6343,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch8_30_5F3N_t.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch8_30_5F3N_t.s4p,4,3201,10000000.0,50000000000.0,S31,5000000000.0,True,0.002,8,True,400000000000.0,0.9901391142767676,10000000.0,True,fast_calibration,0.002,reduced_4p_rx_delayeq_rc_ring,reduced_4p_rx_delayeq_rc_ring,touchstone_time_fit,touchstone_time_domain,matched_50ohm_rx_through,rx_through,S31,12.48265421973269,True,median_step_impulse_group_delay,12.591836097461831,4.89,12.48265421973269,step_threshold:12.5918360975;impulse_peak:4.89;group_delay_median:12.4826542197,8,15,0,0.7967976703189313,0.16678121989514835,results/sparam_rx_trust_v2_2026-06-11/channels/Ch8_30_5F3N_t_21ef6343/models/reduced_4p_rx_delayeq_rc_ring/Ch8_30_5F3N_t_21ef6343_reduced_4p_rx_delayeq_rc_ring.sp,,0.008279137082219524,0.06596491250282221,0.008193433593650946,0.03904124250341012,0.007707585485892205,0.027769979638524546,0.08320146883682747,0.16669984114408637,9.51709139692921,19.78601367539547,82.8636784631184,167.0536236195697,1112.4256757323074,3648.055982834982,24,24,True,[],0.7917932711488509,10000000.0,0.7967976703189313,0.0,0.0023049267327552806,12468.360727366959,236.31280824048665,236.89045382903595,236.31280824048665,0.08320146883682747,0.16669984114408637,9.51709139692921,19.78601367539547,82.8636784631184,167.0536236195697,1112.4256757323074,3648.055982834982,0.3016329310307171,0.5866066743090864,587.5937059609936,595.36694,94.6514604630182,180.0,1246.5014722491946,10140.696939386584,False,complex_rms_error;magnitude_db_error;group_delay_error,False,12,4,1.0247650259542695,1.0247650259542695,1.804236342056736e-26,1,1,0,rx_low_swing,,FAIL,complex_rms_error;group_delay_error;magnitude_db_error;rx_settling,,FAIL,rx_complex_rms_error;rx_magnitude_db_error;rx_settling,,FAIL,rx_group_delay_error,,FAIL,rx_complex_rms_error;rx_magnitude_db_error;rx_settling;rx_group_delay_error,,FAIL,FAIL,reflection_complex_rms_error;reflection_group_delay_error;reflection_magnitude_db_error,,FAIL,rx_settling,,0.2002022281895775,0.2002022281895775,0.3040329310307171,0.2002022281895775,False,False,False,False,
Ch8_30_5F3N_t_21ef6343,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch8_30_5F3N_t.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch8_30_5F3N_t.s4p,4,3201,10000000.0,50000000000.0,S31,5000000000.0,True,0.002,8,True,400000000000.0,0.9901391142767676,10000000.0,True,fast_calibration,0.002,reduced_4p_reflection_s11_rc,reduced_4p_reflection_s11_rc,touchstone_time_fit,touchstone_time_domain,matched_50ohm_reflection,reflection,S31,12.591836097461831,False,step_threshold,12.591836097461831,4.89,12.48265421973269,step_threshold:12.5918360975;impulse_peak:4.89;group_delay_median:12.4826542197,8,0,7,0.7976129658029791,1.355960487573806,results/sparam_rx_trust_v2_2026-06-11/channels/Ch8_30_5F3N_t_21ef6343/models/reduced_4p_reflection_s11_rc/Ch8_30_5F3N_t_21ef6343_reduced_4p_reflection_s11_rc.sp,,0.019973764456554473,0.2941365873304519,0.019263616273269994,0.26625940112520197,0.010920136670742419,0.051205707364725656,0.2694005441724714,0.7288386007548515,16.188485167756756,26.89783587659693,99.7494053414011,179.93731719280265,153.81812870004123,524.3459485819731,16,16,True,[],0.787206004906733,10000000.0,0.7976129658029791,0.0,0.010394342454427066,12468.360727366959,236.31280824048665,267.67144386843535,236.31280824048665,0.2694005441724714,0.7288386007548515,16.188485167756756,26.89783587659693,99.7494053414011,179.93731719280265,153.81812870004123,524.3459485819731,0.3091903953617337,0.5556572089733889,10.322153080873584,19.011504106249713,100.1634358320891,179.95835350563624,1214.574770648778,10145.063051160969,False,complex_rms_error;magnitude_db_error;group_delay_error,False,12,4,1.0534027996536914,1.0534027996536914,0.009868952927301722,1,1,0,rx_low_swing,,FAIL,complex_rms_error;group_delay_error;magnitude_db_error;rx_settling,,FAIL,candidate_not_rx_view;rx_complex_rms_error;rx_magnitude_db_error;rx_settling,,FAIL,candidate_not_rx_view;rx_group_delay_error,,FAIL,candidate_not_rx_view;rx_complex_rms_error;rx_magnitude_db_error;rx_settling;candidate_not_rx_view;rx_group_delay_error,,FAIL,FAIL,reflection_complex_rms_error;reflection_group_delay_error;reflection_magnitude_db_error,,FAIL,rx_settling,,0.37887900542484093,0.37887900542484093,0.31177729065446386,0.37887900542484093,False,False,False,False,
Ch9_33_5F3N_f1_15c78eab,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch9_33_5F3N_f1.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch9_33_5F3N_f1.s4p,4,3201,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6188360766964478,45563387500.0,True,fast_calibration,0.002,reduced_4p_rx_dominant_delay_rc,reduced_4p_rx_dominant_delay_rc,touchstone_time_fit,touchstone_time_domain,matched_50ohm_rx_through,rx_through,S31,15.264387925959682,False,step_threshold,15.264387925959682,12.62,,step_threshold:15.264387926;impulse_peak:12.62,8,0,0,-0.00224319791721031,0.00010681796981700304,results/sparam_rx_trust_v2_2026-06-11/channels/Ch9_33_5F3N_f1_15c78eab/models/reduced_4p_rx_dominant_delay_rc/Ch9_33_5F3N_f1_15c78eab_reduced_4p_rx_dominant_delay_rc.sp,,0.00014809895345666306,0.0008465350788914935,0.00014754478885785263,0.0008373922168125497,0.00013541686386815279,0.0007332181420044979,0.0007746414191844863,0.0017615977294746373,nan,nan,nan,nan,nan,nan,9,9,True,[],0.0021348367179453783,10000000.0,0.00224319791721031,0.0,3.316133657266715e-05,nan,nan,nan,nan,0.0007746414191844863,0.0017615977294746373,nan,nan,nan,nan,nan,nan,0.30262524764561244,0.5915106862335112,587.6459526090755,595.4392519,95.45112091643524,180.0,1203.146356859242,8903.430463869317,True,,True,12,12,0.001052297815532994,0.001052297815532994,0.0,12,12,0,rx_low_swing,,WARN,,reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,WARN,,rx_settling_margin,WARN,,rx_group_delay_metric_missing;rx_low_swing_metric_floor;rx_threshold_delay_confidence_low,WARN,,rx_settling_margin;rx_group_delay_metric_missing;rx_low_swing_metric_floor;rx_threshold_delay_confidence_low,WARN,FAIL,reflection_complex_rms_error;reflection_group_delay_error;reflection_magnitude_db_error,,WARN,,not_general_multiport_model;reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,0.013779871200737785,0.013779871200737785,0.30352524764561245,0.013779871200737785,True,True,False,False,
Ch9_33_5F3N_f1_15c78eab,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch9_33_5F3N_f1.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch9_33_5F3N_f1.s4p,4,3201,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6188360766964478,45563387500.0,True,fast_calibration,0.002,reduced_4p_rx_delayeq_rc_ring,reduced_4p_rx_delayeq_rc_ring,touchstone_time_fit,touchstone_time_domain,matched_50ohm_rx_through,rx_through,S31,13.94219396297984,True,median_step_impulse_group_delay,15.264387925959682,12.62,,step_threshold:15.264387926;impulse_peak:12.62,8,15,0,-0.0023168162218196123,2.5085740786245235e-06,results/sparam_rx_trust_v2_2026-06-11/channels/Ch9_33_5F3N_f1_15c78eab/models/reduced_4p_rx_delayeq_rc_ring/Ch9_33_5F3N_f1_15c78eab_reduced_4p_rx_delayeq_rc_ring.sp,,3.046202321299978e-05,0.00019948052542471806,3.0098095800984593e-05,0.00019087562336368334,2.689319417478803e-05,0.00011107978215922324,0.0002430143125147145,0.000649069650015418,nan,nan,nan,nan,nan,nan,24,24,True,[],0.00226508859078298,10000000.0,0.0023168162218196123,0.0,1.0718734233906145e-05,nan,nan,nan,nan,0.0002430143125147145,0.000649069650015418,nan,nan,nan,nan,nan,nan,0.30262524764561244,0.5915106862335112,587.6459526090755,595.4392519,95.45112091643524,180.0,1203.146356859242,8903.430463869317,True,,True,12,12,0.00169429647976281,0.00169429647976281,1.804236342056736e-26,12,12,0,rx_low_swing,,WARN,,reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,WARN,,rx_settling_margin,WARN,,rx_group_delay_metric_missing;rx_low_swing_metric_floor;rx_threshold_delay_confidence_low,WARN,,rx_settling_margin;rx_group_delay_metric_missing;rx_low_swing_metric_floor;rx_threshold_delay_confidence_low,WARN,FAIL,reflection_complex_rms_error;reflection_group_delay_error;reflection_magnitude_db_error,,WARN,,not_general_multiport_model;reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,0.014812443960490997,0.014812443960490997,0.30502524764561245,0.014812443960490997,False,False,False,False,
Ch9_33_5F3N_f1_15c78eab,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch9_33_5F3N_f1.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch9_33_5F3N_f1.s4p,4,3201,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6188360766964478,45563387500.0,True,fast_calibration,0.002,reduced_4p_reflection_s11_rc,reduced_4p_reflection_s11_rc,touchstone_time_fit,touchstone_time_domain,matched_50ohm_reflection,reflection,S31,15.264387925959682,False,step_threshold,15.264387925959682,12.62,,step_threshold:15.264387926;impulse_peak:12.62,8,0,7,-0.00224319791721031,0.00010681796981700304,results/sparam_rx_trust_v2_2026-06-11/channels/Ch9_33_5F3N_f1_15c78eab/models/reduced_4p_reflection_s11_rc/Ch9_33_5F3N_f1_15c78eab_reduced_4p_reflection_s11_rc.sp,,0.00014809895345666306,0.0008465350788914935,0.00014754478885785263,0.0008373922168125497,0.00013541686386815279,0.0007332181420044979,0.0007746414191844863,0.0017615977294746373,nan,nan,nan,nan,nan,nan,16,16,True,[],0.0021348367179453783,10000000.0,0.00224319791721031,0.0,3.316133657266715e-05,nan,nan,nan,nan,0.0007746414191844863,0.0017615977294746373,nan,nan,nan,nan,nan,nan,0.31039495260461547,0.5550067163375497,10.19142391878367,18.9015153198635,100.11597701947518,179.94072942662936,1170.2965060894855,8898.792802718757,True,,True,12,12,0.009989378135251137,0.0009070681089492529,0.009989378135251137,12,12,0,rx_low_swing,,WARN,,reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,FAIL,candidate_not_rx_view,,FAIL,candidate_not_rx_view,,FAIL,candidate_not_rx_view;candidate_not_rx_view,,FAIL,FAIL,reflection_complex_rms_error;reflection_group_delay_error;reflection_magnitude_db_error,,WARN,,not_general_multiport_model;reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,0.015373579232709602,0.014465348230079413,0.3129938904181406,0.015373579232709602,False,False,False,False,
Ch9_33_5F3N_f2_727163b3,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch9_33_5F3N_f2.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch9_33_5F3N_f2.s4p,4,3201,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6213933872039031,45563387500.0,True,fast_calibration,0.002,reduced_4p_rx_dominant_delay_rc,reduced_4p_rx_dominant_delay_rc,touchstone_time_fit,touchstone_time_domain,matched_50ohm_rx_through,rx_through,S31,7.801130876744635,False,step_threshold,7.801130876744635,12.58,,step_threshold:7.80113087674;impulse_peak:12.58,8,0,0,3.104496968754992e-05,4.0160315306058774e-08,results/sparam_rx_trust_v2_2026-06-11/channels/Ch9_33_5F3N_f2_727163b3/models/reduced_4p_rx_dominant_delay_rc/Ch9_33_5F3N_f2_727163b3_reduced_4p_rx_dominant_delay_rc.sp,,3.303668477327167e-06,3.086907051534638e-05,3.2288447633206144e-06,2.9371619935590303e-05,1.5115952642291354e-06,9.812074716278395e-06,4.140956504878777e-05,0.0001612119870327666,nan,nan,nan,nan,nan,nan,9,9,True,[],2.6985880655162123e-05,10000000.0,3.104496968754992e-05,0.0,1.3392585884950072e-07,nan,nan,nan,nan,4.140956504878777e-05,0.0001612119870327666,nan,nan,nan,nan,nan,nan,0.3029529402801693,0.5927043163690489,587.6536275269893,595.4567618,95.06391648588871,180.0,1235.8668447100704,12476.6134560245,True,,True,12,12,1.857341240514784e-05,1.857341240514784e-05,2.91475018007403e-17,12,12,0,rx_low_swing;rx_missing_50pct_crossing,,WARN,,reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,WARN,,rx_settling_margin,WARN,,rx_group_delay_metric_missing;rx_low_swing_metric_floor;rx_threshold_delay_confidence_low,WARN,,rx_settling_margin;rx_group_delay_metric_missing;rx_low_swing_metric_floor;rx_threshold_delay_confidence_low,WARN,FAIL,reflection_complex_rms_error;reflection_group_delay_error;reflection_magnitude_db_error,,WARN,,not_general_multiport_model;reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,0.012943266906289302,0.012943266906289302,0.3038529402801693,0.012943266906289302,True,True,False,False,
Ch9_33_5F3N_f2_727163b3,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch9_33_5F3N_f2.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch9_33_5F3N_f2.s4p,4,3201,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6213933872039031,45563387500.0,True,fast_calibration,0.002,reduced_4p_rx_delayeq_rc_ring,reduced_4p_rx_delayeq_rc_ring,touchstone_time_fit,touchstone_time_domain,matched_50ohm_rx_through,rx_through,S31,10.190565438372317,True,median_step_impulse_group_delay,7.801130876744635,12.58,,step_threshold:7.80113087674;impulse_peak:12.58,8,15,0,3.083713094894822e-05,4.239889831414694e-08,results/sparam_rx_trust_v2_2026-06-11/channels/Ch9_33_5F3N_f2_727163b3/models/reduced_4p_rx_delayeq_rc_ring/Ch9_33_5F3N_f2_727163b3_reduced_4p_rx_delayeq_rc_ring.sp,,3.3702911175204264e-06,3.120074213883281e-05,3.2961247441379584e-06,2.9776127756976626e-05,1.643051810764291e-06,9.955218743454679e-06,4.2634340451917375e-05,0.00016428001713026763,nan,nan,nan,nan,nan,nan,24,24,True,[],2.6596304818070925e-05,10000000.0,3.083713094894822e-05,0.0,1.4531814158720665e-06,nan,nan,nan,nan,4.2634340451917375e-05,0.00016428001713026763,nan,nan,nan,nan,nan,nan,0.3029529402801693,0.5927043163690489,587.6536275269893,595.4567618,95.06391648588871,180.0,1235.8668447100704,12476.6134560245,True,,True,12,12,1.805000696575882e-05,1.805000696575882e-05,2.544583551565548e-17,12,12,0,rx_low_swing;rx_missing_50pct_crossing,,WARN,,reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,WARN,,rx_settling_margin,WARN,,rx_group_delay_metric_missing;rx_low_swing_metric_floor;rx_threshold_delay_confidence_low,WARN,,rx_settling_margin;rx_group_delay_metric_missing;rx_low_swing_metric_floor;rx_threshold_delay_confidence_low,WARN,FAIL,reflection_complex_rms_error;reflection_group_delay_error;reflection_magnitude_db_error,,WARN,,not_general_multiport_model;reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,0.014444439341148495,0.014444439341148495,0.3053529402801693,0.014444439341148495,False,False,False,False,
Ch9_33_5F3N_f2_727163b3,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch9_33_5F3N_f2.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch9_33_5F3N_f2.s4p,4,3201,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6213933872039031,45563387500.0,True,fast_calibration,0.002,reduced_4p_reflection_s11_rc,reduced_4p_reflection_s11_rc,touchstone_time_fit,touchstone_time_domain,matched_50ohm_reflection,reflection,S31,7.801130876744635,False,step_threshold,7.801130876744635,12.58,,step_threshold:7.80113087674;impulse_peak:12.58,8,0,7,3.104496968754992e-05,4.0160315306058774e-08,results/sparam_rx_trust_v2_2026-06-11/channels/Ch9_33_5F3N_f2_727163b3/models/reduced_4p_reflection_s11_rc/Ch9_33_5F3N_f2_727163b3_reduced_4p_reflection_s11_rc.sp,,3.303668477327167e-06,3.086907051534638e-05,3.2288447633206144e-06,2.9371619935590303e-05,1.5115952642291354e-06,9.812074716278395e-06,4.140956504878777e-05,0.0001612119870327666,nan,nan,nan,nan,nan,nan,16,16,True,[],2.6985880655162123e-05,10000000.0,3.104496968754992e-05,0.0,1.3392585884950072e-07,nan,nan,nan,nan,4.140956504878777e-05,0.0001612119870327666,nan,nan,nan,nan,nan,nan,0.3107865882708535,0.5562333665436803,10.172502349840554,18.891172208386813,100.06143065873734,179.97673053838443,1203.9090620715494,12465.694033552063,True,,True,12,12,0.0093958726843556,1.832797571919369e-05,0.0093958726843556,12,12,0,rx_low_swing;rx_missing_50pct_crossing,,WARN,,reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,FAIL,candidate_not_rx_view,,FAIL,candidate_not_rx_view,,FAIL,candidate_not_rx_view;candidate_not_rx_view,,FAIL,FAIL,reflection_complex_rms_error;reflection_group_delay_error;reflection_magnitude_db_error,,WARN,,not_general_multiport_model;reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,0.014580996833484348,0.013643242362620708,0.31332617553928904,0.014580996833484348,False,False,False,False,
Ch9_33_5F3N_f3_e6d09091,repo_local,cisco,holdout,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch9_33_5F3N_f3.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch9_33_5F3N_f3.s4p,4,3201,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.620129154996513,45563387500.0,True,fast_calibration,0.002,reduced_4p_rx_dominant_delay_rc,reduced_4p_rx_dominant_delay_rc,touchstone_time_fit,touchstone_time_domain,matched_50ohm_rx_through,rx_through,S31,6.4827050028655755,False,step_threshold,6.4827050028655755,12.46,,step_threshold:6.48270500287;impulse_peak:12.46,8,0,0,-2.078375728207656e-05,5.4751765079342995e-06,results/sparam_rx_trust_v2_2026-06-11/channels/Ch9_33_5F3N_f3_e6d09091/models/reduced_4p_rx_dominant_delay_rc/Ch9_33_5F3N_f3_e6d09091_reduced_4p_rx_dominant_delay_rc.sp,,3.682586075568635e-05,0.0006266866833277186,3.469944842469624e-05,0.0005317377474965958,2.38333491234504e-05,0.00014700731436452028,0.0006165164041004678,0.0017934386814694974,nan,nan,nan,nan,nan,nan,9,9,True,[],8.572968682722374e-05,4571587500.0,8.561337831716099e-05,4800000000.0,1.9307114578135044e-06,nan,nan,nan,nan,0.0006165164041004678,0.0017934386814694974,nan,nan,nan,nan,nan,nan,0.30284447821194466,0.5922505872191913,587.6462662961227,595.45011,95.42127845176451,180.0,1238.7035597269717,11981.561912382258,True,,True,12,12,4.96987776501096e-05,4.96987776501096e-05,1.75091822187585e-17,12,12,0,rx_low_swing,,WARN,,reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,WARN,,rx_settling_margin,WARN,,rx_group_delay_metric_missing;rx_low_swing_metric_floor;rx_threshold_delay_confidence_low,WARN,,rx_settling_margin;rx_group_delay_metric_missing;rx_low_swing_metric_floor;rx_threshold_delay_confidence_low,WARN,FAIL,reflection_complex_rms_error;reflection_group_delay_error;reflection_magnitude_db_error,,WARN,,not_general_multiport_model;reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,0.013521486281865478,0.013521486281865478,0.30374447821194467,0.013521486281865478,True,True,False,False,
