case,flow,simulator,model,direction,edge_index,context,input_crossing_ns,output_50_delay_ps,slew_20_80_ps
ui2_len30cm_loss5_coarse10,ngspice_pybis,ngspice,pybis,rise,11,10->11,76.1,207.12365117778643,-1523.9183179705317
ui2_len30cm_loss5_coarse10,ngspice_pybis,ngspice,pybis,fall,12,11->01,82.10000000000001,2970.212893518877,294.77458759561404
ui2_len30cm_loss5_coarse10,ngspice_pybis,ngspice,pybis,rise,13,10->10,84.10000000000001,184.46127958307812,-1503.350440916591
ui2_len30cm_loss5_coarse10,ngspice_pybis,ngspice,pybis,fall,14,01->00,86.1,945.539522682296,288.1555080823129
ui2_len30cm_loss5_coarse10,ngspice_pybis,ngspice,pybis,rise,15,00->11,90.10000000000001,2172.170720849876,436.62972629696037
ui2_len30cm_loss5_coarse10,ngspice_pybis,ngspice,pybis,fall,16,11->00,94.10000000000001,2979.031041336845,306.01066242318785
ui2_len30cm_loss5_coarse10,ngspice_pybis,ngspice,pybis,rise,17,00->10,100.10000000000001,2168.8063519966336,411.4254455300354
ui2_len30cm_loss5_coarse10,ngspice_pybis,ngspice,pybis,fall,18,01->01,102.1,943.6836663912862,307.8312446822231
ui2_len30cm_loss5_coarse10,ngspice_pybis,ngspice,pybis,rise,19,10->10,104.1,187.4765954155566,-1530.024294927749
ui2_len30cm_loss5_coarse10,ngspice_pybis,ngspice,pybis,fall,20,01->01,106.1,981.5820840013369,335.91048253088854
ui2_len30cm_loss5_coarse10,ngspice_pybis,ngspice,pybis,rise,21,10->11,108.10000000000001,198.80941839607607,-1602.522690846495
ui2_len30cm_loss5_coarse10,ngspice_pybis,ngspice,pybis,fall,22,11->00,112.1,2981.5576130600416,336.3925114918861
ui2_len30cm_loss5_coarse10,xyce_refspice,Xyce,io_buf.sp,fall,0,11->01,26.100428860056045,2426.351489431569,421.81478936190405
ui2_len30cm_loss5_coarse10,xyce_refspice,Xyce,io_buf.sp,rise,1,10->11,28.100441963679053,3593.7580770051,1015.9166994547876
ui2_len30cm_loss5_coarse10,xyce_refspice,Xyce,io_buf.sp,fall,2,11->00,38.10042748262795,2423.089698909814,422.6638009053643
ui2_len30cm_loss5_coarse10,xyce_refspice,Xyce,io_buf.sp,rise,3,00->11,42.100445126642875,3693.009832557007,891.6415397793163
ui2_len30cm_loss5_coarse10,xyce_refspice,Xyce,io_buf.sp,fall,4,11->01,50.10042901584476,2421.254831472807,428.97212464977326
ui2_len30cm_loss5_coarse10,xyce_refspice,Xyce,io_buf.sp,rise,5,10->10,52.10044272162747,3593.7279185909406,nan
ui2_len30cm_loss5_coarse10,xyce_refspice,Xyce,io_buf.sp,fall,6,01->01,54.10043015820457,2304.995066199001,nan
ui2_len30cm_loss5_coarse10,xyce_refspice,Xyce,io_buf.sp,rise,7,10->11,56.10044250901043,3633.987716409426,1025.3968697521425
ui2_len30cm_loss5_coarse10,xyce_refspice,Xyce,io_buf.sp,fall,8,11->00,62.100428134948295,2418.1411898731662,447.05494825529155
ui2_len30cm_loss5_coarse10,xyce_refspice,Xyce,io_buf.sp,rise,9,00->11,70.10044465534288,3702.884870869347,929.296720329851
ui2_len30cm_loss5_coarse10,xyce_refspice,Xyce,io_buf.sp,fall,10,11->01,74.1004320111199,2408.6034046936757,449.8916492590084
ui2_len30cm_loss5_coarse10,xyce_refspice,Xyce,io_buf.sp,rise,11,10->11,76.10044126867712,3601.4085369055497,1030.866558666822
ui2_len30cm_loss5_coarse10,xyce_refspice,Xyce,io_buf.sp,fall,12,11->01,82.10043244572526,2417.7264715200154,436.5927829770681
ui2_len30cm_loss5_coarse10,xyce_refspice,Xyce,io_buf.sp,rise,13,10->10,84.10044201434654,3596.5985261412916,nan
ui2_len30cm_loss5_coarse10,xyce_refspice,Xyce,io_buf.sp,fall,14,01->00,86.10044246994535,2301.22278152682,nan
ui2_len30cm_loss5_coarse10,xyce_refspice,Xyce,io_buf.sp,rise,15,00->11,90.10044411942015,3698.1160395750685,931.2608905439581
ui2_len30cm_loss5_coarse10,xyce_refspice,Xyce,io_buf.sp,fall,16,11->00,94.10042925169668,2408.014665515522,456.7860364527842
ui2_len30cm_loss5_coarse10,xyce_refspice,Xyce,io_buf.sp,rise,17,00->10,100.10044445478103,3694.2758260291753,nan
ui2_len30cm_loss5_coarse10,xyce_refspice,Xyce,io_buf.sp,fall,18,01->01,102.1004361559252,2273.349559567387,nan
ui2_len30cm_loss5_coarse10,xyce_refspice,Xyce,io_buf.sp,rise,19,10->10,104.1004424205906,3647.5972433629563,nan
ui2_len30cm_loss5_coarse10,xyce_refspice,Xyce,io_buf.sp,fall,20,01->01,106.10044336739004,2280.876648489767,nan
ui2_len30cm_loss5_coarse10,xyce_refspice,Xyce,io_buf.sp,rise,21,10->11,108.10044220718308,3633.307024080239,1029.7087258733573
ui2_len30cm_loss5_coarse10,xyce_refspice,Xyce,io_buf.sp,fall,22,11->00,112.10042952228362,2409.5739397090515,432.05318656458564
ui2_len30cm_loss5_coarse10,xyce_pybis,Xyce,pybis edge50_flat4p2,fall,0,11->01,26.099999999999998,3012.1670948579604,417.78437335210356
ui2_len30cm_loss5_coarse10,xyce_pybis,Xyce,pybis edge50_flat4p2,rise,1,10->11,28.1,4294.163417497736,865.9358727734432
ui2_len30cm_loss5_coarse10,xyce_pybis,Xyce,pybis edge50_flat4p2,fall,2,11->00,38.099999999999994,3012.3363241507163,416.03312535072087
ui2_len30cm_loss5_coarse10,xyce_pybis,Xyce,pybis edge50_flat4p2,rise,3,00->11,42.1,4319.16581210337,898.583921199539
ui2_len30cm_loss5_coarse10,xyce_pybis,Xyce,pybis edge50_flat4p2,fall,4,11->01,50.1,3012.5539803329725,420.0843204158881
ui2_len30cm_loss5_coarse10,xyce_pybis,Xyce,pybis edge50_flat4p2,rise,5,10->10,52.1,4101.982874294736,445.28371892575456
ui2_len30cm_loss5_coarse10,xyce_pybis,Xyce,pybis edge50_flat4p2,fall,6,01->01,54.1,2986.637566994841,296.7072317533778
ui2_len30cm_loss5_coarse10,xyce_pybis,Xyce,pybis edge50_flat4p2,rise,7,10->11,56.1,101.98287429473979,-3675.3503334691527
ui2_len30cm_loss5_coarse10,xyce_pybis,Xyce,pybis edge50_flat4p2,fall,8,11->00,62.099999999999994,3005.3408772089147,437.9500669435658
ui2_len30cm_loss5_coarse10,xyce_pybis,Xyce,pybis edge50_flat4p2,rise,9,00->11,70.1,4320.41925106754,1172.1250195405428
ui2_len30cm_loss5_coarse10,xyce_pybis,Xyce,pybis edge50_flat4p2,fall,10,11->01,74.1,3001.4834419237236,411.1541624956003
ui2_len30cm_loss5_coarse10,xyce_pybis,Xyce,pybis edge50_flat4p2,rise,11,10->11,76.1,4290.47853920796,871.5688288338794
ui2_len30cm_loss5_coarse10,xyce_pybis,Xyce,pybis edge50_flat4p2,fall,12,11->01,82.1,3005.3273843587635,434.66778882420783
ui2_len30cm_loss5_coarse10,xyce_pybis,Xyce,pybis edge50_flat4p2,rise,13,10->10,84.10000000000001,4100.345724239545,447.6436112647481
ui2_len30cm_loss5_coarse10,xyce_pybis,Xyce,pybis edge50_flat4p2,fall,14,01->00,86.1,2986.568515698348,293.2805993090013
ui2_len30cm_loss5_coarse10,xyce_pybis,Xyce,pybis edge50_flat4p2,rise,15,00->11,90.10000000000001,4307.235846805961,1196.53828334058
ui2_len30cm_loss5_coarse10,xyce_pybis,Xyce,pybis edge50_flat4p2,fall,16,11->00,94.10000000000001,3003.7010842519508,423.3725507397794
ui2_len30cm_loss5_coarse10,xyce_pybis,Xyce,pybis edge50_flat4p2,rise,17,00->10,100.10000000000001,4122.654685356584,441.4825662043338
ui2_len30cm_loss5_coarse10,xyce_pybis,Xyce,pybis edge50_flat4p2,fall,18,01->01,102.1,2971.6828331917204,292.7399933977731
ui2_len30cm_loss5_coarse10,xyce_pybis,Xyce,pybis edge50_flat4p2,rise,19,10->10,104.1,122.65468535658833,-3568.1982930426416
ui2_len30cm_loss5_coarse10,xyce_pybis,Xyce,pybis edge50_flat4p2,fall,20,01->01,106.10000000000001,2991.2104582294564,318.211543631067
ui2_len30cm_loss5_coarse10,xyce_pybis,Xyce,pybis edge50_flat4p2,rise,21,10->11,108.1,115.86466750106707,-3654.132089943454
ui2_len30cm_loss5_coarse10,xyce_pybis,Xyce,pybis edge50_flat4p2,fall,22,11->00,112.10000000000001,3003.97008125668,433.11327030708736
